app_id,avg_m1,avg_m2,avg_m3,peak_m1,peak_m2,peak_m3,is_free,price_usd,age_months,age_since_release_months,genres,categories
1812620,4933.44,4765.39,4519.43,7263.0,6805.0,6507.0,0,9.99,5,,['Action' 'Adventure' 'Indie' 'Simulation' 'Utilities'],"['Single-player' 'Steam Achievements' 'Steam Workshop'
 'Partial Controller Support' 'Steam Cloud']"
433850,811.44,887.86,972.24,1113.0,1029.0,1031.0,1,,5,,['Action' 'Adventure' 'Free To Play' 'Massively Multiplayer'],['Multi-player' 'PvP' 'Online PvP' 'In-App Purchases']
3620,232.53,216.52,219.08,390.0,294.0,286.0,0,4.99,5,,['Action' 'Casual'],['Single-player' 'Steam Achievements' 'Stats' 'Family Sharing']
1577120,217.29,214.13,280.76,668.0,694.0,616.0,0,59.99,5,,['Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Shared/Split Screen Co-op'
 'Shared/Split Screen' 'Steam Achievements' 'Full controller support'
 'Family Sharing']"
325610,1716.96,1751.35,1752.48,3081.0,2951.0,2904.0,0,44.99,5,,['Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Steam Achievements' 'Steam Trading Cards'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Surround Sound' 'Steam Cloud' 'Family Sharing']"
365960,300.44,280.02,258.37,669.0,646.0,524.0,0,29.99,5,,['Racing' 'Simulation' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Steam Achievements' 'VR Supported'
 'Steam Workshop' 'Partial Controller Support' 'Steam Cloud' 'Stats'
 'Includes level editor' 'Family Sharing']"
3092660,968.07,814.36,856.09,3058.0,2121.0,3004.0,1,,5,,['RPG' 'Free To Play'],['Single-player' 'Captions available' 'In-App Purchases']
429790,174.37,154.39,141.6,260.0,240.0,253.0,1,,5,,"['Action' 'Adventure' 'Casual' 'Free To Play' 'Indie'
 'Massively Multiplayer' 'RPG']","['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'In-App Purchases']"
861650,204.52,236.28,280.31,389.0,463.0,504.0,0,9.99,5,,['Indie' 'Simulation' 'Sports' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']"
364360,341.41,348.34,367.45,675.0,607.0,688.0,0,59.99,5,,['Action' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Camera Comfort' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Surround Sound' 'Family Sharing']"
2551020,956.98,1023.15,894.62,2084.0,2004.0,1492.0,1,,5,,['Action' 'Indie' 'Simulation' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'In-App Purchases' 'Steam Cloud' 'Stats']"
2253720,149.2,140.65,129.51,212.0,197.0,193.0,1,,5,,['Massively Multiplayer' 'Simulation' 'Strategy' 'Free To Play'],"['Multi-player' 'MMO' 'Cross-Platform Multiplayer' 'Steam Achievements'
 'In-App Purchases']"
8500,3724.0,3949.82,3369.42,5336.0,6673.0,5036.0,1,,5,,['Action' 'Massively Multiplayer' 'RPG' 'Strategy' 'Free To Play'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Trading Cards' 'Adjustable Text Size' 'Color Alternatives'
 'Custom Volume Controls' 'Stereo Sound' 'Surround Sound']"
314650,146.91,143.34,147.76,241.0,245.0,222.0,0,29.99,5,,['Casual' 'Indie' 'Simulation' 'Early Access'],"['Single-player' 'Tracked Controller Support' 'VR Support'
 'Steam Workshop' 'Steam Workshop' 'Partial Controller Support'
 'Family Sharing']"
2763740,14651.74,13699.14,12089.87,20444.0,19456.0,15971.0,1,,5,,['Casual' 'Indie' 'Simulation' 'Free To Play'],['Single-player' 'In-App Purchases']
1822450,6.51,5.8,6.09,21.0,15.0,17.0,0,11.99,5,,['Indie' 'Racing' 'Simulation'],"['Single-player' 'Camera Comfort' 'Custom Volume Controls'
 'Keyboard Only Option' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Partial Controller Support' 'Family Sharing']"
232090,2952.36,4111.57,5635.3,5230.0,5508.0,7271.0,0,,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Steam Workshop' 'In-App Purchases' 'Valve Anti-Cheat enabled'
 'Includes level editor' 'Remote Play on Tablet' 'Remote Play on TV'
 'Family Sharing']"
238320,218.38,276.0,397.4,426.0,835.0,797.0,0,14.99,5,,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Captions available' 'Steam Cloud'
 'Remote Play on TV' 'Family Sharing']"
1364210,176.09,165.04,177.0,384.0,343.0,409.0,0,,5,,['Casual' 'Simulation'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Family Sharing']"
916440,3730.48,3464.85,3146.97,8666.0,7579.0,6612.0,0,14.99,5,,['Simulation' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Captions available']"
1063730,5914.14,5328.53,6042.29,9633.0,9253.0,10969.0,0,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'RPG'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'In-App Purchases' 'Adjustable Text Size'
 'Camera Comfort' 'Chat Speech-to-text' 'Chat Text-to-speech'
 'Color Alternatives' 'Custom Volume Controls' 'Keyboard Only Option'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Subtitle Options' 'Surround Sound' 'Partial Controller Support']"
1048370,237.36,219.95,197.57,342.0,284.0,267.0,1,,5,,['Casual' 'Indie' 'Simulation' 'Free To Play'],['Single-player' 'In-App Purchases' 'Steam Cloud']
673950,300.32,297.99,339.06,571.0,592.0,623.0,0,19.99,5,,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Remote Play on TV'
 'Remote Play Together' 'Family Sharing']"
402840,199.37,191.91,185.88,257.0,243.0,242.0,1,,5,,['Casual' 'Free To Play' 'Indie'],['Single-player' 'Steam Achievements' 'Steam Trading Cards']
2849080,311.96,349.68,366.56,905.0,833.0,798.0,0,,5,,['Indie' 'Strategy'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']"
1761390,326.11,290.17,339.63,505.0,477.0,492.0,0,39.39,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Captions available' 'Steam Cloud' 'Stats'
 'Family Sharing']"
427410,2720.21,1491.85,6591.78,7568.0,3089.0,29195.0,0,34.99,5,,['Action' 'Adventure' 'RPG' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op' 'LAN Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Adjustable Text Size'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Subtitle Options' 'Surround Sound' 'Family Sharing']"
311560,259.23,180.57,258.77,680.0,401.0,537.0,0,5.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Mouse Only Option' 'Save Anytime' 'Stereo Sound'
 'Surround Sound' 'Partial Controller Support']"
502520,463.17,451.25,458.26,712.0,708.0,723.0,0,,5,,['Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']"
2996040,107.97,105.49,128.53,320.0,308.0,261.0,0,29.99,5,,['Action' 'Adventure' 'Indie' 'RPG' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Cloud' 'Remote Play Together'
 'Family Sharing']"
2252570,47206.27,49524.38,46663.69,75084.0,83360.0,74890.0,0,,5,,['Simulation' 'Sports' 'Strategy'],"['Single-player' 'Multi-player' 'Steam Achievements' 'Steam Cloud'
 'Family Sharing']"
2378900,417.29,314.41,304.77,805.0,545.0,499.0,0,11.99,5,,['Adventure' 'RPG' 'Early Access'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']"
2440510,907.46,854.55,776.24,3270.0,1602.0,1470.0,0,69.99,5,,['Racing'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Family Sharing']"
2169200,912.18,855.82,863.32,2097.0,1809.0,1765.0,0,49.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'Adjustable Text Size' 'Camera Comfort' 'Color Alternatives'
 'Adjustable Difficulty' 'Keyboard Only Option'
 'Playable without Timed Input' 'Save Anytime' 'Subtitle Options'
 'Surround Sound' 'Partial Controller Support' 'Steam Cloud'
 'HDR available' 'Family Sharing']"
438100,37307.95,38361.5,38787.16,55832.0,55762.0,57254.0,1,,5,,"['Adventure' 'Casual' 'Massively Multiplayer' 'Simulation' 'Sports'
 'Free To Play' 'Early Access']","['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Full controller support'
 'Tracked Controller Support' 'VR Supported' 'In-App Purchases']"
1267910,5287.33,4304.92,4428.85,7305.0,5616.0,5497.0,0,9.99,5,,['Adventure' 'Casual' 'Indie' 'RPG'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']"
1574360,788.22,736.5,688.39,1076.0,979.0,911.0,1,,5,,"['Adventure' 'Massively Multiplayer' 'RPG' 'Simulation' 'Strategy'
 'Free To Play']","['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'In-App Purchases']"
1253920,178.56,190.35,234.49,283.0,396.0,416.0,0,24.99,5,,['Action' 'Adventure' 'Indie' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on Tablet'
 'Family Sharing']"
412220,2474.0,2376.11,2268.72,4641.0,5220.0,4112.0,1,,5,,['Action' 'Indie' 'Free To Play'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op' 'LAN Co-op'
 'Cross-Platform Multiplayer' 'Includes level editor']"
1702760,1.9,1.96,1.78,9.0,7.0,10.0,1,,5,,['Adventure' 'Indie' 'RPG' 'Simulation' 'Free To Play'],"['Single-player' 'Multi-player' 'MMO' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'In-App Purchases']"
1677280,2925.32,2692.66,2648.67,5930.0,4972.0,4642.0,0,23.99,5,,['Action' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Steam Workshop' 'Stats'
 'Family Sharing']"
287700,1505.22,2066.8,2180.72,2281.0,3716.0,3293.0,0,,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Captions available'
 'In-App Purchases' 'Steam Cloud' 'Steam Leaderboards'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Remote Play on TV'
 'Family Sharing']"
1159690,136.8,140.98,109.31,350.0,391.0,265.0,0,14.99,5,,['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Steam Cloud' 'Family Sharing']"
1124300,490.36,479.84,535.04,929.0,891.0,1042.0,0,49.99,5,,['Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Steam Trading Cards' 'Steam Cloud' 'Includes level editor'
 'Family Sharing']"
2402710,219.5,225.36,214.89,291.0,316.0,277.0,1,,5,,['Indie' 'Strategy' 'Free To Play' 'Early Access'],['Single-player' 'Steam Achievements' 'In-App Purchases' 'Steam Cloud']
2580190,135.57,132.9,132.48,212.0,206.0,228.0,1,,5,,['Free To Play' 'Utilities'],[]
1201240,1487.91,1467.96,1945.93,3003.0,2870.0,5145.0,1,,5,,['Action' 'Casual' 'RPG' 'Free To Play'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'In-App Purchases'
 'Partial Controller Support']"
1546320,2656.42,3293.13,2993.55,3184.0,4019.0,3532.0,1,,5,,['RPG' 'Free To Play'],['Single-player' 'Steam Achievements' 'In-App Purchases' 'Steam Cloud']
1089980,105.67,143.88,190.26,242.0,256.0,301.0,0,5.99,5,,['Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Captions available'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Family Sharing']"
1057090,816.14,791.22,715.33,2070.0,1921.0,1581.0,0,,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play on TV' 'HDR available' 'Family Sharing']"
690790,823.57,759.15,744.55,1486.0,1408.0,1281.0,0,19.99,5,,['Racing' 'Simulation' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Full controller support' 'VR Supported' 'Steam Cloud'
 'Valve Anti-Cheat enabled' 'Family Sharing']"
320,140.69,164.39,140.39,260.0,281.0,269.0,0,,5,,['Action'],"['Multi-player' 'Custom Volume Controls' 'Playable without Timed Input'
 'Stereo Sound' 'Surround Sound' 'Valve Anti-Cheat enabled'
 'Includes Source SDK' 'Family Sharing']"
780290,431.27,497.72,477.98,964.0,999.0,965.0,0,34.99,5,,['Adventure' 'RPG' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Full controller support' 'Steam Trading Cards' 'Steam Workshop'
 'Steam Cloud' 'Includes level editor' 'Family Sharing']"
1724190,110.79,116.15,163.62,179.0,165.0,522.0,1,,5,,['Casual' 'Indie' 'Free To Play' 'Early Access'],['Single-player']
12200,265.48,279.14,269.69,541.0,583.0,504.0,0,14.99,5,,['Action' 'Adventure'],['Single-player' 'Partial Controller Support' 'Family Sharing']
1850570,2287.66,5251.78,9336.27,5145.0,22020.0,21376.0,0,39.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Adjustable Text Size' 'Camera Comfort'
 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Subtitle Options' 'Surround Sound' 'Steam Cloud' 'HDR available'
 'Family Sharing']"
1845910,1026.57,826.13,817.95,2070.0,1651.0,1704.0,0,59.99,5,,['Action' 'Adventure' 'RPG' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Color Alternatives' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Save Anytime' 'Stereo Sound' 'Subtitle Options'
 'Surround Sound' 'Steam Cloud' 'Remote Play on TV' 'HDR available'
 'Family Sharing']"
1127500,385.94,615.5,524.17,644.0,1567.0,912.0,0,9.99,5,,['Casual' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']"
667970,179.64,214.19,224.69,403.0,450.0,428.0,0,29.99,5,,['Action' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Tracked Controller Support' 'VR Only' 'Steam Workshop'
 'Includes level editor' 'Family Sharing']"
224260,471.19,463.64,464.03,939.0,858.0,876.0,1,,5,,['Action' 'Indie' 'Free To Play'],"['Multi-player' 'Co-op' 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Captions available' 'VR Support' 'Steam Workshop'
 'Partial Controller Support' 'Steam Cloud' 'Valve Anti-Cheat enabled'
 'Includes level editor' 'Includes Source SDK']"
387290,391.42,353.45,306.54,955.0,749.0,621.0,0,19.99,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Stats' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play on TV' 'Family Sharing']"
584400,85.71,69.16,83.17,195.0,152.0,165.0,0,19.99,5,,['Action' 'Adventure' 'Casual'],"['Single-player' 'Multi-player' 'PvP' 'Shared/Split Screen PvP' 'Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play on TV' 'Remote Play Together' 'Family Sharing']"
1222700,585.67,613.62,767.2,1678.0,2177.0,2257.0,0,29.99,5,,['Action' 'Adventure' 'Indie'],"['Multi-player' 'Co-op' 'Online Co-op' 'Shared/Split Screen Co-op'
 'Shared/Split Screen' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play on TV' 'Remote Play Together']"
220,1677.0,1757.37,1872.7,2898.0,2870.0,3007.0,0,,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Captions available' 'Steam Workshop'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Subtitle Options' 'Surround Sound' 'Steam Cloud' 'Includes Source SDK'
 'Commentary available' 'Remote Play on Phone' 'Remote Play on Tablet'
 'Remote Play Together' 'Family Sharing' 'Steam Timeline']"
2229870,179.82,172.53,182.76,367.0,319.0,335.0,0,,5,,['Action' 'Strategy'],['Single-player' 'Steam Cloud' 'Family Sharing']
10,9052.51,8204.98,7371.48,15333.0,15798.0,13951.0,0,,5,,['Action'],"['Multi-player' 'PvP' 'Online PvP' 'Shared/Split Screen PvP'
 'Color Alternatives' 'Custom Volume Controls' 'Keyboard Only Option'
 'Stereo Sound' 'Valve Anti-Cheat enabled' 'Family Sharing']"
444090,1262.96,915.51,875.79,9986.0,1758.0,1601.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'Strategy' 'Free To Play'],"['Multi-player' 'PvP' 'Online PvP' 'Cross-Platform Multiplayer'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'In-App Purchases' 'Remote Play on Phone' 'Remote Play on Tablet']"
701470,9.99,30.68,181.73,126.0,419.0,5420.0,0,0.49,5,,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Family Sharing']"
2300320,18527.85,17396.3,18196.08,40041.0,39092.0,40540.0,0,29.99,5,,['Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Cloud'
 'Family Sharing']"
2379780,16039.64,14507.03,12802.29,22561.0,21495.0,18377.0,0,14.99,5,,['Casual' 'Indie' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Color Alternatives' 'Custom Volume Controls'
 'Mouse Only Option' 'Playable without Timed Input' 'Touch Only Option'
 'Steam Cloud' 'Family Sharing']"
1371980,4934.85,1150.38,1031.61,15854.0,3286.0,2518.0,0,,5,,['Action' 'Adventure' 'RPG' 'Early Access'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Partial Controller Support' 'Steam Cloud' 'HDR available'
 'Family Sharing']"
469600,788.86,748.27,849.53,1371.0,1355.0,1994.0,0,24.99,5,,['Casual' 'Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Stats']"
381210,42186.57,56489.89,63536.57,82506.0,120430.0,96818.0,0,,5,,['Action'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Color Alternatives'
 'Custom Volume Controls' 'Stereo Sound' 'Subtitle Options'
 'Surround Sound' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Family Sharing']"
2526380,740.03,648.63,655.31,1251.0,1199.0,1570.0,1,,5,,['RPG' 'Strategy' 'Free To Play'],['Single-player' 'Full controller support' 'In-App Purchases']
621830,160.82,248.67,214.62,390.0,904.0,534.0,0,1.99,5,,['Racing'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Remote Play on TV' 'Remote Play Together' 'Family Sharing']"
1129580,2021.66,1992.53,3277.31,4612.0,5743.0,7078.0,0,34.99,5,,['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Steam Cloud' 'Family Sharing']"
1938090,59989.06,55035.65,51163.93,111680.0,104112.0,90230.0,0,,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Captions available'
 'In-App Purchases' 'Adjustable Text Size' 'Camera Comfort'
 'Color Alternatives' 'Custom Volume Controls'
 'Playable without Timed Input' 'Stereo Sound' 'Subtitle Options'
 'Surround Sound' 'Partial Controller Support' 'HDR available']"
2933130,585.68,578.6,682.08,1654.0,1669.0,1846.0,0,29.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'Steam Cloud' 'Family Sharing']"
2386720,399.17,348.33,718.55,866.0,778.0,2156.0,1,,5,,['Action'],"['Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Full controller support' 'Steam Leaderboards']"
65800,264.19,237.84,280.03,473.0,453.0,513.0,0,14.99,5,,['Action' 'Indie' 'RPG' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud'
 'Valve Anti-Cheat enabled' 'Steam Leaderboards' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Remote Play Together'
 'Family Sharing']"
1973530,21101.83,20502.82,23192.18,80770.0,44674.0,114916.0,1,,5,,[],['Single-player' 'In-App Purchases']
322170,27230.59,30819.92,28407.81,49414.0,50092.0,43580.0,0,4.99,5,,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Includes level editor'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Family Sharing']"
1097840,294.44,248.19,221.06,584.0,488.0,419.0,0,29.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'Captions available' 'In-App Purchases' 'Partial Controller Support'
 'Steam Cloud' 'Includes level editor' 'Family Sharing']"
1158310,18120.93,15499.2,15159.11,31228.0,26160.0,24243.0,0,49.99,5,,['RPG' 'Simulation' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Steam Trading Cards' 'Steam Workshop' 'Adjustable Text Size'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Mouse Only Option' 'Playable without Timed Input' 'Save Anytime'
 'Steam Cloud' 'Remote Play on Tablet' 'Family Sharing']"
214490,277.57,209.11,257.59,725.0,434.0,505.0,0,39.99,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Stereo Sound' 'Surround Sound' 'Steam Cloud' 'Remote Play on TV'
 'Family Sharing']"
594570,1658.91,1674.72,1683.44,2840.0,2729.0,2694.0,0,59.99,5,,['Action' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Camera Comfort' 'Color Alternatives'
 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Surround Sound' 'Remote Play on Tablet' 'Family Sharing']"
1687950,6270.51,5438.4,7789.88,12636.0,10726.0,12967.0,0,59.99,5,,['RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']"
1144400,395.43,448.48,549.4,1260.0,1280.0,1227.0,0,34.99,5,,['Adventure' 'Casual'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Family Sharing']"
815370,2030.86,2386.49,2313.15,5033.0,5421.0,4514.0,0,2.79,5,,['Action' 'Adventure' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Adjustable Text Size'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Stereo Sound' 'Subtitle Options'
 'Partial Controller Support' 'Steam Cloud' 'Remote Play on Tablet'
 'Family Sharing']"
21000,106.49,161.2,210.22,189.0,390.0,363.0,0,19.99,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Shared/Split Screen'
 'Full controller support' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Remote Play Together'
 'Family Sharing']"
633230,222.35,233.9,263.91,481.0,449.0,515.0,0,19.99,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Partial Controller Support' 'Family Sharing']"
208650,1334.98,1592.97,2174.66,2417.0,2612.0,3500.0,0,19.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Steam Leaderboards'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Remote Play on TV'
 'Family Sharing']"
